match_id,source_file,fecha,campeonato,rival,condicion,resultado,jugador,jugador_id,posicion,minutos,calificacion,titular,goles,asistencias,remates_totales,remates_al_arco,pases_totales,pases_precision,entradas,intercepciones,despejes,duelos_totales,duelos_ganados,faltas_cometidas,faltas_recibidas,amarillas,rojas,pases_precision_num,jugo,goles_por90,asistencias_por90,remates_totales_por90,remates_al_arco_por90,duelos_ganados_por90,faltas_cometidas_por90,anio
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Andres Gomez,,M,45,6.3,True,0,0,1,1,5,2%,1,1,0,4,1,1,0,0,0,0.02,True,0.0,0.0,2.0,2.0,2.0,2.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Andrés Llinás,,D,90,7.5,True,0,0,0,0,67,63%,3,3,0,8,6,0,0,0,0,0.63,True,0.0,0.0,0.0,0.0,6.0,0.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Andrés Murillo,,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Daniel Ruiz,,M,74,6.6,True,0,0,0,0,57,46%,0,0,0,11,5,2,3,0,0,0.46,True,0.0,0.0,0.0,0.0,6.081081081081082,2.4324324324324325,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,David Macalister Silva,,F,89,7.5,True,0,0,2,1,99,89%,0,0,1,9,3,1,2,1,0,0.89,True,0.0,0.0,2.0224719101123596,1.0112359550561798,3.033707865168539,1.0112359550561798,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Diego Herazo,,F,81,7.3,True,1,0,4,2,6,1%,0,1,0,8,4,0,0,0,0,1.0,True,1.1111111111111112,0.0,4.444444444444445,2.2222222222222223,4.444444444444445,0.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Elvis Perlaza,,D,90,7.3,True,0,0,0,0,58,49%,2,1,0,7,5,1,1,0,0,0.49,True,0.0,0.0,0.0,0.0,5.0,1.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Jader Valencia,,F,9,6.5,False,0,0,0,0,4,3%,0,0,0,3,0,1,0,0,0,0.03,True,0.0,0.0,0.0,0.0,0.0,10.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Jorge Rengifo,,F,45,6.9,False,0,0,1,0,21,18%,0,1,0,3,1,0,0,0,0,0.18,True,0.0,0.0,2.0,0.0,2.0,0.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Juan Moreno,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Juan Pablo Vargas,,D,90,7.0,True,0,0,0,0,62,52%,1,0,0,9,5,3,0,0,0,0.52,True,0.0,0.0,0.0,0.0,5.0,3.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Juan Pereira,,M,1,,False,0,0,0,0,8,8%,0,0,0,0,0,0,0,0,0,0.08,True,0.0,0.0,0.0,0.0,0.0,0.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Larry Vásquez,,M,89,7.2,True,0,0,1,0,88,82%,3,0,1,10,4,1,0,0,0,0.82,True,0.0,0.0,1.0112359550561798,0.0,4.044943820224719,1.0112359550561798,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Omar Bertel,,D,90,7.7,True,0,0,0,0,65,54%,5,0,0,9,6,2,0,0,0,0.54,True,0.0,0.0,0.0,0.0,6.0,2.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Oscar Cortés,,M,1,,False,0,0,1,1,4,4%,0,0,0,1,1,0,1,0,0,0.04,True,0.0,0.0,90.0,90.0,90.0,0.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Stiven Vega,,M,90,7.9,True,0,1,0,0,107,101%,2,0,0,8,4,3,0,0,0,1.01,True,0.0,1.0,0.0,0.0,4.0,3.0,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Yuber Quiñones,,F,16,6.9,False,0,0,1,0,13,13%,0,0,0,2,1,1,1,0,0,0.13,True,0.0,0.0,5.625,0.0,5.625,5.625,2022
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Álvaro Montero,,G,90,7.5,True,0,0,0,0,10,10%,0,0,0,3,2,1,0,1,0,0.1,True,0.0,0.0,0.0,0.0,2.0,1.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Andres Gomez,,M,61,6.6,True,0,0,0,0,8,6%,1,0,0,4,1,1,0,0,0,0.06,True,0.0,0.0,0.0,0.0,1.4754098360655739,1.4754098360655739,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Andrés Llinás,,D,90,7.2,True,0,0,0,0,60,52%,0,1,1,6,1,2,0,0,0,0.52,True,0.0,0.0,0.0,0.0,1.0,2.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Andrés Murillo,,D,90,6.9,True,0,0,0,0,59,51%,0,1,0,5,2,2,0,1,0,0.51,True,0.0,0.0,0.0,0.0,2.0,2.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Daniel Ruiz,,M,61,6.7,True,0,0,1,1,27,23%,0,0,0,10,4,1,1,0,0,0.23,True,0.0,0.0,1.4754098360655739,1.4754098360655739,5.901639344262295,1.4754098360655739,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,David Macalister Silva,,F,87,7.2,True,0,0,0,0,60,50%,0,0,0,6,5,0,4,0,0,0.5,True,0.0,0.0,0.0,0.0,5.172413793103448,0.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Diego Herazo,,F,81,6.3,True,0,0,0,0,11,8%,0,0,0,2,0,0,0,0,0,0.08,True,0.0,0.0,0.0,0.0,0.0,0.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Edgar Guerra,,F,29,6.9,False,0,0,1,0,11,7%,0,0,0,10,7,1,3,0,0,0.07,True,0.0,0.0,3.103448275862069,0.0,21.724137931034484,3.103448275862069,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Eduardo Sosa,,M,9,6.5,False,0,0,0,0,3,3%,0,0,0,1,0,1,0,0,0,0.03,True,0.0,0.0,0.0,0.0,0.0,10.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Elvis Perlaza,,D,90,7.3,True,0,0,0,0,38,30%,2,1,1,5,3,1,0,0,0,0.3,True,0.0,0.0,0.0,0.0,3.0,1.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Jader Valencia,,F,29,6.5,False,0,0,0,0,12,8%,1,0,0,5,1,1,0,0,0,0.08,True,0.0,0.0,0.0,0.0,3.103448275862069,3.103448275862069,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,José Cuenú,,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Juan Moreno,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Juan Pereira,,M,9,6.2,False,0,0,0,0,2,2%,0,0,0,1,0,0,0,0,0,0.02,True,0.0,0.0,0.0,0.0,0.0,0.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Larry Vásquez,,M,87,7.2,True,0,0,1,0,49,47%,2,1,0,7,5,1,2,0,0,0.47,True,0.0,0.0,1.0344827586206897,0.0,5.172413793103448,1.0344827586206897,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Omar Bertel,,D,90,7.3,True,0,0,0,0,45,36%,2,4,0,10,6,1,0,1,0,0.36,True,0.0,0.0,0.0,0.0,6.0,1.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Ricardo Márquez,,F,9,6.3,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Stiven Vega,,M,90,7.2,True,0,0,0,0,78,73%,1,2,0,4,2,1,0,0,0,0.73,True,0.0,0.0,0.0,0.0,2.0,1.0,2022
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Álvaro Montero,,G,90,7.5,True,0,0,0,0,30,16%,0,0,0,2,2,0,1,0,0,0.16,True,0.0,0.0,0.0,0.0,2.0,0.0,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Andrés Llinás,,D,95,6.5,True,0,0,0,0,67,61%,1,0,0,9,4,2,1,1,0,0.61,True,0.0,0.0,0.0,0.0,3.789473684210526,1.894736842105263,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Andrés Murillo,,D,95,6.6,True,0,0,0,0,61,55%,3,0,1,6,5,0,1,1,0,0.55,True,0.0,0.0,0.0,0.0,4.7368421052631575,0.0,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Daniel Ruiz,,F,83,6.9,True,0,0,0,0,44,35%,0,0,0,8,5,0,2,0,0,0.35,True,0.0,0.0,0.0,0.0,5.421686746987952,0.0,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,David Macalister Silva,,M,95,7.2,True,0,0,2,2,76,64%,2,0,0,7,4,1,2,0,0,0.64,True,0.0,0.0,1.894736842105263,1.894736842105263,3.789473684210526,0.9473684210526315,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Diego Herazo,,F,83,6.9,True,0,0,2,1,3,3%,0,0,0,8,5,2,2,0,0,0.03,True,0.0,0.0,2.168674698795181,1.0843373493975905,5.421686746987952,2.168674698795181,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Edgar Guerra,,F,84,6.9,True,0,0,1,1,26,20%,2,0,0,6,3,1,1,0,0,0.2,True,0.0,0.0,1.0714285714285714,1.0714285714285714,3.214285714285714,1.0714285714285714,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Eduardo Sosa,,M,23,6.5,False,0,0,2,1,12,10%,0,0,0,3,0,1,0,1,0,0.1,True,0.0,0.0,7.826086956521739,3.9130434782608696,0.0,3.9130434782608696,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Elvis Perlaza,,D,95,6.6,True,0,0,0,0,32,31%,0,3,0,3,1,1,1,0,0,0.31,True,0.0,0.0,0.0,0.0,0.9473684210526315,0.9473684210526315,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Jader Valencia,,F,12,6.6,False,0,0,0,0,6,5%,0,0,0,1,1,0,1,0,0,0.05,True,0.0,0.0,0.0,0.0,7.5,0.0,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,José Cuenú,,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Juan Moreno,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Juan Pereira,,M,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Larry Vásquez,,M,72,6.3,True,0,0,1,0,48,45%,3,0,0,10,3,3,0,1,0,0.45,True,0.0,0.0,1.25,0.0,3.75,3.75,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Omar Bertel,,D,95,6.9,True,0,0,0,0,59,52%,1,2,0,5,2,0,0,0,0,0.52,True,0.0,0.0,0.0,0.0,1.894736842105263,0.0,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Ricardo Márquez,,F,12,6.3,False,0,0,0,0,2,0%,0,0,0,0,0,0,0,0,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Stiven Vega,,M,95,7.3,True,0,0,0,0,67,64%,4,1,0,6,5,1,1,0,0,0.64,True,0.0,0.0,0.0,0.0,4.7368421052631575,0.9473684210526315,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Yuber Quiñones,,F,11,6.7,False,0,0,2,2,1,1%,0,0,0,2,0,0,0,0,0,1.0,True,0.0,0.0,16.363636363636363,16.363636363636363,0.0,0.0,2022
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Álvaro Montero,,G,95,6.9,True,0,0,0,0,27,22%,0,0,0,0,0,0,0,0,0,0.22,True,0.0,0.0,0.0,0.0,0.0,0.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Andres Gomez,,M,45,6.5,True,0,0,0,0,6,5%,0,0,0,2,0,0,0,0,0,0.05,True,0.0,0.0,0.0,0.0,0.0,0.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Andrés Llinás,,D,90,7.5,True,0,0,1,0,38,25%,1,2,0,13,10,1,2,0,0,0.25,True,0.0,0.0,1.0,0.0,10.0,1.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Andrés Murillo,,D,90,6.6,True,0,0,0,0,31,25%,0,2,0,8,3,1,0,0,0,0.25,True,0.0,0.0,0.0,0.0,3.0,1.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Daniel Ruiz,,M,65,7.2,True,0,0,2,0,24,20%,1,0,0,5,2,1,1,0,0,0.2,True,0.0,0.0,2.769230769230769,0.0,2.769230769230769,1.3846153846153846,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,David Macalister Silva,,M,73,6.9,True,0,0,2,0,47,39%,0,0,0,4,1,0,1,0,0,0.39,True,0.0,0.0,2.4657534246575343,0.0,1.2328767123287672,0.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Diego Herazo,,F,73,6.9,True,0,0,3,0,6,4%,0,0,0,9,3,2,1,0,0,0.04,True,0.0,0.0,3.698630136986301,0.0,3.698630136986301,2.4657534246575343,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Edgar Guerra,,F,45,6.5,False,0,0,0,0,9,9%,1,0,0,6,2,2,0,1,0,0.09,True,0.0,0.0,0.0,0.0,4.0,4.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Eduardo Sosa,,M,17,6.9,False,0,0,0,0,14,12%,0,0,0,3,3,0,2,0,0,0.12,True,0.0,0.0,0.0,0.0,15.882352941176471,0.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Elvis Perlaza,,D,90,7.3,True,0,0,1,0,33,21%,3,0,1,12,7,2,1,0,0,0.21,True,0.0,0.0,1.0,0.0,7.0,2.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,José Cuenú,,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Juan Moreno,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Juan Pereira,,M,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Larry Vásquez,,M,90,6.9,True,0,0,1,0,51,44%,2,0,0,9,5,0,0,0,0,0.44,True,0.0,0.0,1.0,0.0,5.0,0.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Omar Bertel,,D,90,6.3,True,0,0,0,0,31,25%,2,1,0,12,4,1,1,0,0,0.25,True,0.0,0.0,0.0,0.0,4.0,1.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Ricardo Márquez,,F,17,6.9,False,0,0,2,0,5,4%,0,0,0,2,2,0,0,1,0,0.04,True,0.0,0.0,10.588235294117647,0.0,10.588235294117647,0.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Stiven Vega,,M,90,6.6,True,0,0,0,0,51,45%,1,2,0,9,4,5,2,1,0,0.45,True,0.0,0.0,0.0,0.0,4.0,5.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Yuber Quiñones,,F,25,7.2,False,0,0,1,0,8,7%,1,0,0,1,1,0,0,0,0,0.07,True,0.0,0.0,3.6,0.0,3.6,0.0,2022
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Álvaro Montero,,G,90,7.2,True,0,0,0,0,22,16%,0,0,0,1,1,0,1,0,0,0.16,True,0.0,0.0,0.0,0.0,1.0,0.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Andrés Llinás,,D,90,6.9,True,0,0,0,0,53,43%,0,1,0,9,4,2,1,1,0,0.43,True,0.0,0.0,0.0,0.0,4.0,2.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Andrés Murillo,,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Andrés Román,,D,90,7.2,True,0,0,0,0,41,32%,2,0,0,4,3,0,0,0,0,0.32,True,0.0,0.0,0.0,0.0,3.0,0.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Daniel Ruiz,,M,76,7.0,True,0,0,2,1,35,24%,0,0,0,7,4,0,1,0,0,0.24,True,0.0,0.0,2.3684210526315788,1.1842105263157894,4.7368421052631575,0.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,David Macalister Silva,,M,89,7.2,True,0,0,0,0,61,49%,2,0,0,5,2,0,0,0,0,0.49,True,0.0,0.0,0.0,0.0,2.0224719101123596,0.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Diego Herazo,,F,77,6.9,True,0,0,1,1,7,4%,0,0,1,5,2,1,0,0,0,0.04,True,0.0,0.0,1.168831168831169,1.168831168831169,2.337662337662338,1.168831168831169,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Eduardo Sosa,,M,86,7.2,True,0,0,4,2,36,31%,0,0,0,14,6,2,2,1,0,0.31,True,0.0,0.0,4.186046511627907,2.0930232558139537,6.27906976744186,2.0930232558139537,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Elvis Perlaza,,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Jader Valencia,,F,1,,False,0,0,1,1,1,1%,0,0,0,0,0,1,0,1,0,1.0,True,0.0,0.0,90.0,90.0,0.0,90.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Juan Moreno,,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0.0,False,,,,,,,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Juan Pablo Vargas,,D,90,7.2,True,0,0,1,1,66,45%,1,0,0,4,3,0,0,0,0,0.45,True,0.0,0.0,1.0,1.0,3.0,0.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Juan Pereira,,M,9,6.9,False,0,0,1,1,4,3%,0,0,0,2,2,0,0,0,0,0.03,True,0.0,0.0,10.0,10.0,20.0,0.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Larry Vásquez,,M,90,7.7,True,0,0,2,1,44,39%,4,1,0,9,7,1,2,0,0,0.39,True,0.0,0.0,2.0,1.0,7.0,1.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Omar Bertel,,D,90,7.0,True,0,0,0,0,41,32%,2,1,0,8,3,3,0,0,0,0.32,True,0.0,0.0,0.0,0.0,3.0,3.0,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Ricardo Márquez,,F,13,6.6,False,0,0,1,0,7,3%,0,0,0,4,3,1,0,0,0,0.03,True,0.0,0.0,6.923076923076923,0.0,20.76923076923077,6.923076923076923,2022
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Stiven Vega,,M,90,7.3,True,0,0,0,0,43,40%,3,0,1,6,3,3,0,0,0,0.4,True,0.0,0.0,0.0,0.0,3.0,3.0,2022
