match_id,source_file,fecha,campeonato,rival,condicion,resultado,jugador,posicion,minutos,calificacion,titular,goles,asistencias,remates_totales,remates_al_arco,pases_totales,pases_precision,entradas,intercepciones,despejes,duelos_totales,duelos_ganados,faltas_cometidas,faltas_recibidas,amarillas,rojas
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Andres Gomez,M,45,6.3,True,0,0,1,1,5,2%,1,1,0,4,1,1,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Andrés Llinás,D,90,7.5,True,0,0,0,0,67,63%,3,3,0,8,6,0,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Andrés Murillo,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Daniel Ruíz,M,74,6.6,True,0,0,0,0,57,46%,0,0,0,11,5,2,3,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,David Silva,F,89,7.5,True,0,0,2,1,99,89%,0,0,1,9,3,1,2,1,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Diego Herazo,F,81,7.3,True,1,0,4,2,6,1%,0,1,0,8,4,0,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Elvis Perlaza,D,90,7.3,True,0,0,0,0,58,49%,2,1,0,7,5,1,1,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Jader Valencia,F,9,6.5,False,0,0,0,0,4,3%,0,0,0,3,0,1,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Jorge Rengifo,F,45,6.9,False,0,0,1,0,21,18%,0,1,0,3,1,0,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Juan Pablo Vargas,D,90,7.0,True,0,0,0,0,62,52%,1,0,0,9,5,3,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Juan Pereira,M,1,,False,0,0,0,0,8,8%,0,0,0,0,0,0,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Larry Vásquez,M,89,7.2,True,0,0,1,0,88,82%,3,0,1,10,4,1,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Omar Bertel,D,90,7.7,True,0,0,0,0,65,54%,5,0,0,9,6,2,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Oscar Cortés,M,1,,False,0,0,1,1,4,4%,0,0,0,1,1,0,1,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Stiven Vega,M,90,7.9,True,0,1,0,0,107,101%,2,0,0,8,4,3,0,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Yuber Quiñones,F,16,6.9,False,0,0,1,0,13,13%,0,0,0,2,1,1,1,0,0
match:2022-01-22:visitante:deportivo_pasto,2022-01-22_Visitante_Deportivo_Pasto.json,2022-01-22,Primera A,Deportivo Pasto,Visitante,0 - 1,Álvaro Montero,G,90,7.5,True,0,0,0,0,10,10%,0,0,0,3,2,1,0,1,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Andres Gomez,M,61,6.6,True,0,0,0,0,8,6%,1,0,0,4,1,1,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Andrés Llinás,D,90,7.2,True,0,0,0,0,60,52%,0,1,1,6,1,2,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Andrés Murillo,D,90,6.9,True,0,0,0,0,59,51%,0,1,0,5,2,2,0,1,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Daniel Ruíz,M,61,6.7,True,0,0,1,1,27,23%,0,0,0,10,4,1,1,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,David Silva,F,87,7.2,True,0,0,0,0,60,50%,0,0,0,6,5,0,4,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Diego Herazo,F,81,6.3,True,0,0,0,0,11,8%,0,0,0,2,0,0,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Edgar Guerra,F,29,6.9,False,0,0,1,0,11,7%,0,0,0,10,7,1,3,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Eduardo Sosa,M,9,6.5,False,0,0,0,0,3,3%,0,0,0,1,0,1,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Elvis Perlaza,D,90,7.3,True,0,0,0,0,38,30%,2,1,1,5,3,1,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Jader Valencia,F,29,6.5,False,0,0,0,0,12,8%,1,0,0,5,1,1,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,José Cuenú,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Juan Pereira,M,9,6.2,False,0,0,0,0,2,2%,0,0,0,1,0,0,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Larry Vásquez,M,87,7.2,True,0,0,1,0,49,47%,2,1,0,7,5,1,2,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Omar Bertel,D,90,7.3,True,0,0,0,0,45,36%,2,4,0,10,6,1,0,1,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Ricardo Márquez,F,9,6.3,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Stiven Vega,M,90,7.2,True,0,0,0,0,78,73%,1,2,0,4,2,1,0,0,0
match:2022-01-26:visitante:bucaramanga,2022-01-26_Visitante_Bucaramanga.json,2022-01-26,Primera A,Bucaramanga,Visitante,0 - 0,Álvaro Montero,G,90,7.5,True,0,0,0,0,30,16%,0,0,0,2,2,0,1,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Andrés Llinás,D,95,6.5,True,0,0,0,0,67,61%,1,0,0,9,4,2,1,1,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Andrés Murillo,D,95,6.6,True,0,0,0,0,61,55%,3,0,1,6,5,0,1,1,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Daniel Ruíz,F,83,6.9,True,0,0,0,0,44,35%,0,0,0,8,5,0,2,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,David Silva,M,95,7.2,True,0,0,2,2,76,64%,2,0,0,7,4,1,2,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Diego Herazo,F,83,6.9,True,0,0,2,1,3,3%,0,0,0,8,5,2,2,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Edgar Guerra,F,84,6.9,True,0,0,1,1,26,20%,2,0,0,6,3,1,1,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Eduardo Sosa,M,23,6.5,False,0,0,2,1,12,10%,0,0,0,3,0,1,0,1,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Elvis Perlaza,D,95,6.6,True,0,0,0,0,32,31%,0,3,0,3,1,1,1,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Jader Valencia,F,12,6.6,False,0,0,0,0,6,5%,0,0,0,1,1,0,1,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,José Cuenú,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Juan Pereira,M,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Larry Vásquez,M,72,6.3,True,0,0,1,0,48,45%,3,0,0,10,3,3,0,1,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Omar Bertel,D,95,6.9,True,0,0,0,0,59,52%,1,2,0,5,2,0,0,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Ricardo Márquez,F,12,6.3,False,0,0,0,0,2,0%,0,0,0,0,0,0,0,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Stiven Vega,M,95,7.3,True,0,0,0,0,67,64%,4,1,0,6,5,1,1,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Yuber Quiñones,F,11,6.7,False,0,0,2,2,1,1%,0,0,0,2,0,0,0,0,0
match:2022-01-30:local:atletico_nacional,2022-01-30_Local_Atletico_Nacional.json,2022-01-30,Primera A,Atletico Nacional,Local,0 - 2,Álvaro Montero,G,95,6.9,True,0,0,0,0,27,22%,0,0,0,0,0,0,0,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Andres Gomez,M,45,6.5,True,0,0,0,0,6,5%,0,0,0,2,0,0,0,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Andrés Llinás,D,90,7.5,True,0,0,1,0,38,25%,1,2,0,13,10,1,2,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Andrés Murillo,D,90,6.6,True,0,0,0,0,31,25%,0,2,0,8,3,1,0,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Daniel Ruíz,M,65,7.2,True,0,0,2,0,24,20%,1,0,0,5,2,1,1,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,David Silva,M,73,6.9,True,0,0,2,0,47,39%,0,0,0,4,1,0,1,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Diego Herazo,F,73,6.9,True,0,0,3,0,6,4%,0,0,0,9,3,2,1,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Edgar Guerra,F,45,6.5,False,0,0,0,0,9,9%,1,0,0,6,2,2,0,1,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Eduardo Sosa,M,17,6.9,False,0,0,0,0,14,12%,0,0,0,3,3,0,2,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Elvis Perlaza,D,90,7.3,True,0,0,1,0,33,21%,3,0,1,12,7,2,1,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,José Cuenú,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Juan Pereira,M,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Larry Vásquez,M,90,6.9,True,0,0,1,0,51,44%,2,0,0,9,5,0,0,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Omar Bertel,D,90,6.3,True,0,0,0,0,31,25%,2,1,0,12,4,1,1,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Ricardo Márquez,F,17,6.9,False,0,0,2,0,5,4%,0,0,0,2,2,0,0,1,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Stiven Vega,M,90,6.6,True,0,0,0,0,51,45%,1,2,0,9,4,5,2,1,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Yuber Quiñones,F,25,7.2,False,0,0,1,0,8,7%,1,0,0,1,1,0,0,0,0
match:2022-02-02:visitante:envigado,2022-02-02_Visitante_Envigado.json,2022-02-02,Primera A,Envigado,Visitante,0 - 0,Álvaro Montero,G,90,7.2,True,0,0,0,0,22,16%,0,0,0,1,1,0,1,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Andrés Llinás,D,90,6.9,True,0,0,0,0,53,43%,0,1,0,9,4,2,1,1,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Andrés Murillo,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Andrés Román,D,90,7.2,True,0,0,0,0,41,32%,2,0,0,4,3,0,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Daniel Ruíz,M,76,7.0,True,0,0,2,1,35,24%,0,0,0,7,4,0,1,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,David Silva,M,89,7.2,True,0,0,0,0,61,49%,2,0,0,5,2,0,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Diego Herazo,F,77,6.9,True,0,0,1,1,7,4%,0,0,1,5,2,1,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Eduardo Sosa,M,86,7.2,True,0,0,4,2,36,31%,0,0,0,14,6,2,2,1,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Elvis Perlaza,D,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Jader Valencia,F,1,,False,0,0,1,1,1,1%,0,0,0,0,0,1,0,1,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Juan Pablo Vargas,D,90,7.2,True,0,0,1,1,66,45%,1,0,0,4,3,0,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Juan Pereira,M,9,6.9,False,0,0,1,1,4,3%,0,0,0,2,2,0,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Larry Vásquez,M,90,7.7,True,0,0,2,1,44,39%,4,1,0,9,7,1,2,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Omar Bertel,D,90,7.0,True,0,0,0,0,41,32%,2,1,0,8,3,3,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Ricardo Márquez,F,13,6.6,False,0,0,1,0,7,3%,0,0,0,4,3,1,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Stiven Vega,M,90,7.3,True,0,0,0,0,43,40%,3,0,1,6,3,3,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Yuber Quiñones,F,14,6.9,False,0,0,1,1,9,6%,0,0,0,1,0,0,0,0,0
match:2022-02-07:local:union_magdalena,2022-02-07_Local_Union_Magdalena.json,2022-02-07,Primera A,Union Magdalena,Local,1 - 0,Álvaro Montero,G,90,7.7,True,0,0,0,0,22,16%,0,0,0,0,0,0,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Andrés Llinás,D,97,7.0,True,0,0,0,0,23,17%,1,4,0,6,4,1,1,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Andrés Murillo,D,13,6.3,False,0,0,0,0,3,2%,0,0,0,0,0,0,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Andrés Román,M,97,7.0,True,0,0,1,0,6,5%,1,1,0,6,3,1,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Daniel Ruíz,M,84,7.2,True,0,1,1,1,24,18%,1,0,0,8,5,0,3,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Diego Abadia,F,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Diego Herazo,F,76,6.9,True,1,0,1,1,6,5%,0,0,0,3,1,0,1,1,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Edgar Guerra,F,52,6.5,False,0,0,1,0,5,3%,0,1,0,7,1,2,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Eduardo Sosa,M,84,7.5,True,1,0,1,1,34,29%,0,0,0,9,6,0,4,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Elvis Perlaza,D,45,6.3,True,0,0,0,0,14,10%,0,0,0,0,0,0,0,1,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Jader Valencia,F,21,6.7,False,0,0,0,0,7,5%,0,0,0,6,2,0,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Juan Moreno,G,0,,False,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Juan Pablo Vargas,D,97,7.0,True,0,0,0,0,22,19%,2,1,0,3,2,1,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Juan Pereira,M,14,7.0,False,0,0,1,0,5,4%,0,0,0,2,2,0,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Larry Vásquez,M,83,6.6,True,0,0,1,1,22,18%,0,1,0,6,2,1,1,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Omar Bertel,D,97,6.7,True,0,0,0,0,12,9%,2,0,0,6,2,1,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Stiven Vega,M,97,6.3,True,0,0,0,0,29,28%,0,1,0,2,0,1,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Yuber Quiñones,F,13,6.5,False,0,0,0,0,0,0%,0,0,0,1,0,0,0,0,0
match:2022-02-13:visitante:deportivo_cali,2022-02-13_Visitante_Deportivo_Cali.json,2022-02-13,Primera A,Deportivo Cali,Visitante,0 - 2,Álvaro Montero,G,97,6.3,True,0,0,0,0,14,11%,0,0,0,1,0,0,0,1,0
match:2022-02-17:local:rionegro_aguilas,2022-02-17_Local_Rionegro_Aguilas.json,2022-02-17,Primera A,Rionegro Aguilas,Local,2 - 0,Andrés Llinás,D,90,6.9,True,0,0,0,0,51,42%,0,1,1,2,0,0,0,0,0
match:2022-02-17:local:rionegro_aguilas,2022-02-17_Local_Rionegro_Aguilas.json,2022-02-17,Primera A,Rionegro Aguilas,Local,2 - 0,Andrés Murillo,D,90,7.2,True,0,1,3,1,37,33%,0,1,0,6,2,0,2,0,0
match:2022-02-17:local:rionegro_aguilas,2022-02-17_Local_Rionegro_Aguilas.json,2022-02-17,Primera A,Rionegro Aguilas,Local,2 - 0,Daniel Ruíz,M,84,8.0,True,1,0,3,2,22,17%,0,3,0,6,5,0,5,0,0
match:2022-02-17:local:rionegro_aguilas,2022-02-17_Local_Rionegro_Aguilas.json,2022-02-17,Primera A,Rionegro Aguilas,Local,2 - 0,Diego Abadia,F,1,,False,0,0,0,0,1,1%,0,0,0,0,0,0,0,0,0
match:2022-02-17:local:rionegro_aguilas,2022-02-17_Local_Rionegro_Aguilas.json,2022-02-17,Primera A,Rionegro Aguilas,Local,2 - 0,Diego Herazo,F,65,6.2,True,0,0,0,0,5,5%,0,0,0,4,1,0,1,0,0
